Date,NVIDIA_Return,RateChange,SOXReturn_unlagged
2025-01-17,0.030994932836341693,0.0030002593994140625,0.028429481256493583
2025-01-21,0.02265626248404251,-0.03500032424926758,0.01294974190636533
2025-01-22,0.04430887343960088,0.02500009536743164,0.01688017831412103
2025-01-23,0.001019845476005976,0.03900003433227539,-0.004497859407811999
2025-01-24,-0.031245854449044264,-0.012000083923339844,-0.018871598035105297
2025-01-27,-0.16968162304901901,-0.09800004959106445,-0.09148356447126238
2025-01-28,0.0892585743856511,0.023000240325927734,0.011083224440501471
2025-01-29,-0.041010939378136047,0.0039997100830078125,0.0022560108629232634
2025-01-30,0.00767982708714765,-0.0429997444152832,0.022860390245733164
2025-01-31,-0.036742788709824614,0.05699968338012695,-0.0029181195871885723
2025-02-03,-0.028400036501678105,-0.02599954605102539,-0.01815047046661944
2025-02-04,0.01705803056289157,-0.03000020980834961,0.010514067454417741
2025-02-05,0.05208596760241058,-0.09100008010864258,0.023090140007079984
2025-02-06,0.030841904405606746,0.018000125885009766,0.00021405160561727143
2025-02-07,0.009014445058283194,0.04699993133544922,-0.016347281551089443
2025-02-10,0.028727936658175635,0.006000041961669922,0.014638671044946427
2025-02-11,-0.0057649426411717775,0.04400014877319336,-0.0005311592278757216
2025-02-12,-0.012499825953392829,0.09999990463256836,0.0021298991453009286
2025-02-13,0.03164535647593825,-0.1119999885559082,0.012886034810488889
2025-02-14,0.02631393464602727,-0.05299997329711914,0.0008823623827647342
2025-02-18,0.003960994058729073,0.07200002670288086,0.016841878196961924
2025-02-19,-0.0012193473581117997,-0.009000301361083984,0.011781960596474628
2025-02-20,0.0063205125250109795,-0.034999847412109375,0.0001770237841800526
2025-02-21,-0.04053964441074476,-0.07999992370605469,-0.03277201441316202
2025-02-24,-0.03087088060679788,-0.026999950408935547,-0.025902361047843825
2025-02-25,-0.02801678861937862,-0.0950002670288086,-0.022915806679840944
2025-02-26,0.03672110394713779,-0.048999786376953125,0.020851390062708086
2025-02-27,-0.08478052227195931,0.03599977493286133,-0.06092582680368519
2025-02-28,0.03970030555524473,-0.053999900817871094,0.017069397770310024
2025-03-03,-0.08693563240438495,-0.051000118255615234,-0.040148923860596875
2025-03-04,0.01692093873052891,0.03000020980834961,0.006368806826804185
2025-03-05,0.011294060111450621,0.05499982833862305,0.02090999440511143
2025-03-06,-0.05737425087857684,0.020999908447265625,-0.04529875608924616
2025-03-07,0.0191734956034193,0.031000137329101562,0.03158299475460935
2025-03-10,-0.050670109824213716,-0.10400009155273438,-0.048492416731706234
2025-03-11,0.01663860829926289,0.07500028610229492,-0.00704185853899475
2025-03-12,0.06427592945435157,0.029999732971191406,0.024450957485938618
2025-03-13,-0.0013823975547497813,-0.043999671936035156,-0.006199433395782106
2025-03-14,0.05269075080871022,0.03399991989135742,0.032684022650291134
2025-03-17,-0.017588588459607313,-0.0019998550415039062,0.014173331512768339
2025-03-18,-0.034300941316487976,-0.02500009536743164,-0.016067947743103383
2025-03-19,0.01810613756470869,-0.02500009536743164,0.009914949810780227
2025-03-20,0.008594317626861026,-0.023000240325927734,-0.0071549152785587156
2025-03-21,-0.007002478113307897,0.01900005340576172,-0.009436302833543797
2025-03-24,0.031520908262874014,0.07899999618530273,0.02989721556663638
2025-03-25,-0.0059303958635675835,-0.023999691009521484,-0.007004437284339082
2025-03-26,-0.057419787793092314,0.03099966049194336,-0.03273728466282244
2025-03-27,-0.02048169079087525,0.031000137329101562,-0.02073533393257454
2025-03-28,-0.015794676608994695,-0.11399984359741211,-0.029520376818979677
2025-03-31,-0.011762611854777782,-0.009000301361083984,-0.0033792961674189437
2025-04-01,0.016331513496370187,-0.08999967575073242,0.0028169961013468914
2025-04-02,0.0024510699831183924,0.039999961853027344,0.008941131828846816
2025-04-03,-0.07806547074373227,-0.14100027084350586,-0.0988393354380026
2025-04-04,-0.07357568117034718,-0.06999993324279785,-0.07602814650155743
2025-04-07,0.03530901116249785,0.17000031471252441,0.02704258919388991
2025-04-08,-0.013723752947877199,0.10699987411499023,-0.03572714421307854
2025-04-09,0.18722741037576052,0.1380000114440918,0.18734816328191917
2025-04-10,-0.059127169778110056,-0.006000041961669922,-0.07969604437323252
2025-04-11,0.031235575403224525,0.0989999771118164,0.025068669840898172
2025-04-14,-0.001983267984299708,-0.12900018692016602,0.00308704018162409
2025-04-15,0.013458518216612925,-0.0409998893737793,0.0046637262033144555
2025-04-16,-0.06871652057100186,-0.04400014877319336,-0.040955862816407396
2025-04-17,-0.02871097507287479,0.0540003776550293,-0.00640364611156885
2025-04-21,-0.04512747781521664,0.07200002670288086,-0.02102040177994402
2025-04-22,0.02043114020578951,-0.01600027084350586,0.021359824355082768
2025-04-23,0.03862891293738224,-0.0019998550415039062,0.039631495181885246
2025-04-24,0.0362184435452948,-0.0820002555847168,0.05629380708678977
2025-04-25,0.04303307785020882,-0.03900003433227539,0.010317956765157454
2025-04-28,-0.020538693171568978,-0.04999971389770508,-0.003760868613991275
2025-04-29,0.0026670386111387057,-0.043000221252441406,-0.009176960188136518
2025-04-30,-0.0009172729668814883,0.004000186920166016,0.007944205337463428
2025-05-01,0.024697079525506593,0.053999900817871094,0.00415364995756784
2025-05-02,0.02589380833985855,0.09100008010864258,0.035169868337439514
2025-05-05,-0.005938915876446016,0.020999908447265625,-0.009294784167029557
2025-05-06,-0.0024599709338405384,-0.034999847412109375,-0.010325555567885392
2025-05-07,0.031002236780898196,-0.03299999237060547,0.01743358335585299
2025-05-08,0.002648315317192118,0.09800004959106445,0.010049352880049822
2025-05-09,-0.006134460952795573,0.0019998550415039062,0.00813915978337465
2025-05-12,0.05443625040959432,0.0819997787475586,0.07039744224364708
2025-05-13,0.056341352608381357,0.04200029373168945,0.03146248038446209
2025-05-14,0.041637976402931764,0.028999805450439453,0.005957776720509678
2025-05-15,-0.003768333892198772,-0.07299995422363281,-0.005700730591584824
2025-05-16,0.00422751829614576,-0.01399993896484375,-0.0020801535747894118
2025-05-19,0.0012555923854631335,0.03399991989135742,-0.004973392079574257
2025-05-20,-0.008777786819670563,0.006000041961669922,-0.0014149828872110914
2025-05-21,-0.01919925661810129,0.11500024795532227,-0.018007317460100314
2025-05-22,0.00781479967032861,-0.043000221252441406,-0.005671744976336823
2025-05-23,-0.011593744090047986,-0.04400014877319336,-0.01530536863240417
2025-05-27,0.0320663673247068,-0.07499980926513672,0.03375098671155752
2025-05-28,-0.005092301273159849,0.043000221252441406,-0.005486407931606152
2025-05-29,0.03249029219806587,-0.053000450134277344,0.005390524409315756
2025-05-30,-0.02916867471202156,-0.007999897003173828,-0.02107197690075091
2025-06-02,0.01665055876714705,0.046000003814697266,0.01570597671077656
2025-06-03,0.02795166046472719,-0.0019998550415039062,0.027234809731778276
2025-06-04,0.004956805000453368,-0.0950002670288086,0.013886834334076337
2025-06-05,-0.013599160107292785,0.029000282287597656,-0.00445631147169645
2025-06-06,0.01235795792544181,0.11600017547607422,0.005416198450961307
2025-06-09,0.006421295463690413,-0.028000354766845703,0.01957104451108349
2025-06-10,0.009324728528698367,-0.007999897003173828,0.020604797773358552
2025-06-11,-0.007780617660295364,-0.06199979782104492,-0.0019018054065331746
2025-06-12,0.015192891441814238,-0.05500030517578125,0.0031763062743852544
2025-06-13,-0.020896557247146452,0.06699991226196289,-0.0260822553205462
2025-06-16,0.019158890071536483,0.028000354766845703,0.030331041422871907
2025-06-17,-0.003939474898598583,-0.05900001525878906,-0.008286959915382974
2025-06-18,0.009436644684475581,0.0039997100830078125,0.005239653824277157
2025-06-20,-0.01120433293301104,-0.021999835968017578,-0.007529973017705194
2025-06-23,0.0022245795004107727,-0.05499982833862305,0.006297601514684947
2025-06-24,0.02587222201673911,-0.026999950408935547,0.0376733443658972
2025-06-25,0.043340202219428026,0.0,0.009450737778096796
2025-06-26,0.00460106130962723,-0.04000043869018555,0.008767072244792562
2025-06-27,0.017610601823775385,0.03000020980834961,0.0006370655860341579
2025-06-30,0.0015215188029467086,-0.05299997329711914,0.00027949637817070716
2025-07-01,-0.02968532419055958,0.020999908447265625,-0.007038629269337959
2025-07-02,0.0257662802503702,0.04200029373168945,0.018801598672265163
2025-07-03,0.013291030514695823,0.05499982833862305,0.006428442761257758
2025-07-07,-0.006903504079208256,0.04699993133544922,-0.018756449247931406
2025-07-08,0.01112225481221052,0.019999980926513672,0.018050244713385455
2025-07-09,0.018000132164328386,-0.07299995422363281,0.004390897463295795
2025-07-10,0.007490216509732361,0.004000186920166016,0.007463752853770211
2025-07-11,0.0049968557247874745,0.07699966430664062,-0.002100413179628613
2025-07-14,-0.005153967255895786,0.004000186920166016,-0.008702124343884066
2025-07-15,0.04040941722953306,0.06199979782104492,0.012731221966429507
2025-07-16,0.003925130015680178,-0.03399991989135742,-0.003917018799897143
2025-07-17,0.009511619418247186,0.007999897003173828,0.007273288039830517
2025-07-18,-0.00341042130780711,-0.03099966049194336,-0.0008749275680647317
2025-07-21,-0.005974105180302058,-0.059999942779541016,0.001186160001621639
2025-07-22,-0.025382243012400996,-0.03600025177001953,-0.0175470626489026
2025-07-23,0.02245104655925889,0.05200004577636719,-0.00016314403141370892
2025-07-24,0.017332282040708913,0.019999980926513672,0.001167137846462607
2025-07-25,-0.0013813991283150306,-0.021999835968017578,0.0002639348701130029
2025-07-28,0.01873201512024436,0.03399991989135742,0.01616055597985966
2025-07-29,-0.007015683932365291,-0.09000015258789062,0.0004688677834554511
2025-07-30,0.021423404683743374,0.046000003814697266,0.008280753273688157
2025-07-31,-0.0078095036466339085,-0.015999794006347656,-0.03099878834983305
2025-08-01,-0.023331592131278556,-0.1400003433227539,-0.014320828348579284
2025-08-04,0.036150068457843076,-0.019999980926513672,0.017512142745777615
2025-08-05,-0.009666585149772255,-0.0039997100830078125,-0.011151429767982668
2025-08-06,0.006507207693143169,0.023999691009521484,-0.0020479632699319517
2025-08-07,0.007524337408331361,0.024000167846679688,0.015026285707046672
2025-08-08,0.010676529865774276,0.0409998893737793,0.007866912097244105
2025-08-11,-0.003502989462430328,-0.012000083923339844,-0.0013472834399026468
2025-08-12,0.006041988268502108,0.020000457763671875,0.029930978587810575
2025-08-13,-0.008571768446215433,-0.05500030517578125,0.008993015678937955
2025-08-14,0.0023679720733609244,0.05500030517578125,-0.0012082301512297278
2025-08-15,-0.008625454083926454,0.034999847412109375,-0.022555470269011058
2025-08-18,0.00864495483199712,0.013000011444091797,0.004097147317362104
2025-08-19,-0.034997993677144845,-0.03900003433227539,-0.018143121111172444
2025-08-20,-0.0013663688324196954,-0.006000041961669922,-0.0071744461506302315
2025-08-21,-0.0023945695563264424,0.03399991989135742,-0.00489450194716079
2025-08-22,0.017201968244454635,-0.06999969482421875,0.02698432727322153
2025-08-25,0.01022530488477491,0.014999866485595703,0.00031972483299713694
2025-08-26,0.010900419888796753,-0.017000198364257812,0.008967586633598312
2025-08-27,-0.0009352225175625062,-0.019999980926513672,0.002873652121715642
2025-08-28,-0.007874463590449854,-0.031000137329101562,0.0048827204008181635
2025-08-29,-0.03324642068345807,0.020000457763671875,-0.0314553727415412
2025-09-02,-0.01952003517230927,0.04999971389770508,-0.011197857293404834
2025-09-03,-0.0009368051517751885,-0.06599998474121094,-0.002254968692459669
2025-09-04,0.0060954357886893185,-0.034999847412109375,0.01341721017679709
2025-09-05,-0.027030212069536264,-0.09000015258789062,0.016503590653059508
2025-09-08,0.007723626471741962,-0.039999961853027344,0.008367751198435025
2025-09-09,0.014556415107065845,0.0279998779296875,0.0017591912510932506
2025-09-10,0.03847507015453244,-0.04199981689453125,0.023756667079452454
2025-09-11,-0.0008459387658548145,-0.020999908447265625,0.006260444865207493
2025-09-12,0.0036687807745676704,0.04999971389770508,0.0010591633757675023
2025-09-15,-0.00039368431381092694,-0.026999950408935547,0.009678833385238894
2025-09-16,-0.016146210499489166,-0.007999897003173828,0.003199782249463601
2025-09-17,-0.02624656254660329,0.05000019073486328,-0.0031254008455898763
2025-09-18,0.03494044003585173,0.0279998779296875,0.035962379860790206
2025-09-19,0.0024397172760990404,0.034999847412109375,-0.00731267682050063
2025-09-22,0.03928241078649575,0.004000186920166016,0.015703817591961267
2025-09-23,-0.02821204789120879,-0.023000240325927734,-0.003461254422409743
2025-09-24,-0.008182508094013552,0.026999950408935547,-0.0017770430925596603
2025-09-25,0.004068588702951903,0.02500009536743164,-0.0019580876806415404
2025-09-26,0.0028138668279011902,0.014999866485595703,0.0032427928699267916
2025-09-29,0.02053993896073769,-0.046000003814697266,0.0015955557696420986
2025-09-30,0.026010326197546618,0.006999969482421875,0.00866334270059288
2025-10-01,0.003537466147390589,-0.04199981689453125,0.02048094993856453
2025-10-02,0.008812165089625124,-0.018000125885009766,0.019399180008252248
2025-10-03,-0.006723594708770597,0.031000137329101562,-0.006434833075009583
2025-10-06,-0.011086219191363433,0.043000221252441406,0.028907553676716047
2025-10-07,-0.0026948154076972264,-0.03500032424926758,-0.02056378180350349
2025-10-08,0.021995264931179426,0.0020003318786621094,0.03397868764676559
2025-10-09,0.0182962524780399,0.018999576568603516,-0.0029153668159226376
2025-10-10,-0.04886532988389891,-0.0969996452331543,-0.06324377727317176
2025-10-13,0.028172088682583807,0.0,0.04929616586138663
2025-10-14,-0.04402086350832335,-0.029000282287597656,-0.02277694878169534
2025-10-15,-0.0011108832013667636,0.024000167846679688,0.02994217613567618
2025-10-16,0.01101039928627312,-0.06999993324279785,0.004870647024278085
2025-10-17,0.007755344299286593,0.03099989891052246,-0.0032411726729032475
2025-10-20,-0.0031655547088021985,-0.020999908447265625,0.015793762300268188
2025-10-21,-0.008103394868217983,-0.023000001907348633,-0.0066462698133354925
2025-10-22,-0.004857650244628253,-0.009999990463256836,-0.02364290265638358
2025-10-23,0.010428245272369407,0.037999868392944336,0.02543145440188166
2025-10-24,0.022507573914282597,0.006000041961669922,0.01891958864630716
2025-10-27,0.02807914078902085,0.0,0.027381637317633878
2025-10-28,0.04981991068259206,-0.01399993896484375,0.0037290813508943366
2025-10-29,0.0298959843276152,0.07500004768371582,0.01851641213711841
2025-10-30,-0.020044438573744605,0.034999847412109375,-0.01527445992200882
2025-10-31,-0.0019715110218919696,0.007999897003173828,0.001754456243070912
2025-11-03,0.021680040134361755,0.005000114440917969,0.005853098316866978
2025-11-04,-0.03958815778988811,-0.01699972152709961,-0.04007723618920944
2025-11-05,-0.01751466251475131,0.06799983978271484,0.03018813488782368
2025-11-06,-0.036524729969592995,-0.06400012969970703,-0.02390451017077455
2025-11-07,0.0003720458402716176,0.0,-0.010120593477111584
2025-11-10,0.05793262806792199,0.017000198364257812,0.030168342529511616
2025-11-11,-0.029590603550341266,0.009999752044677734,-0.024766135736991934
2025-11-12,0.0033132668539088694,-0.05499982833862305,0.014675370665460763
2025-11-13,-0.035810076045957095,0.04699993133544922,-0.03719073962152486
2025-11-14,0.01771372748265021,0.03599977493286133,-0.0011057818311495105
2025-11-17,-0.01877255795624766,-0.014999866485595703,-0.015483315408946319
2025-11-18,-0.02808152100624217,-0.009999752044677734,-0.02307134541622602
2025-11-19,0.028451698075282472,0.009999752044677734,0.018165083033149676
2025-11-20,-0.03152478448099327,-0.026999950408935547,-0.0476699461890111
2025-11-21,-0.009743183463424843,-0.0429997444152832,0.008557895783078306
2025-11-24,0.020516570258006794,-0.02500009536743164,0.046323773363386334
2025-11-25,-0.02591067541754899,-0.03600025177001953,0.0016380206690571608
2025-11-26,0.013721642507320553,-0.003999948501586914,0.027595295375684614
2025-11-28,-0.018084887277757256,0.01900029182434082,0.01821735934665414
2025-12-01,0.016497230579703537,0.07899999618530273,-0.0006576538937566045
2025-12-02,0.008559369400260808,-0.010000228881835938,0.018366196516981237
2025-12-03,-0.010305367131387855,-0.028999805450439453,0.01832856796985949
2025-12-04,0.02116044945059037,0.05099964141845703,-0.008864702178681738
2025-12-05,-0.005289522900729926,0.031000137329101562,0.010929871736999441
2025-12-08,0.017214022376646154,0.03299999237060547,0.01101879860496413
2025-12-09,-0.003125876875773148,0.01399993896484375,-0.00036750756449210886
2025-12-10,-0.006433489130266867,-0.021999835968017578,0.01288305770619047
2025-12-11,-0.015507749510496383,-0.023000240325927734,-0.007500545986443896
2025-12-12,-0.03266449001911087,0.05299997329711914,-0.05098983701580462
2025-12-15,0.007256197507397255,-0.01199960708618164,-0.006136239356029138
2025-12-16,0.008111694452662688,-0.03299999237060547,-0.004573439058531692
2025-12-17,-0.038149918132835525,0.0019998550415039062,-0.037814493626185275
2025-12-18,0.018720044443348183,-0.034999847412109375,0.025139959575539494
2025-12-19,0.039336279676618124,0.034999847412109375,0.029756883436626858
2025-12-22,0.014917895904012823,0.018000125885009766,0.010993369394593389
2025-12-23,0.03005070925675346,0.0,0.0054537588747178845
2025-12-24,-0.0031711845381520165,-0.03299999237060547,0.002760104059158053
2025-12-26,0.010179749413702144,0.0,0.0004538938835816353
2025-12-29,-0.012124095818556446,-0.019999980926513672,-0.004074858987184515
2025-12-30,-0.00361277804937421,0.01399993896484375,-0.0012774556891911315
2025-12-31,-0.005545531645618107,0.03299999237060547,-0.011991772143320478
2026-01-02,0.012600619910229538,0.023999691009521484,0.04014331753554501
2026-01-05,-0.0038655016095672234,-0.021999835968017578,0.010720094980448458
2026-01-06,-0.004677830570294028,0.01399993896484375,0.02746006151998026
2026-01-07,0.009987097761727348,-0.0409998893737793,-0.009941282542940355
2026-01-08,-0.021521899209228312,0.04500007629394531,-0.018319788641178003
2026-01-09,-0.0009727536507572188,-0.012000083923339844,0.027256180637466265
2026-01-12,0.00043280183361860125,0.015999794006347656,0.004720656912223342
2026-01-13,0.004704239730442428,-0.015999794006347656,0.009531194411121158
2026-01-14,-0.014369520514437517,-0.031000137329101562,-0.006004140186555484
2026-01-15,0.021349736670481123,0.019999980926513672,0.017636838948224876
2026-01-16,-0.004383850305160086,0.0710000991821289,0.011497627219594797
2026-01-20,-0.04381668070971212,0.06400012969970703,-0.0168050109957687
2026-01-21,0.02948279737606585,-0.04200029373168945,0.031803161672472324
2026-01-22,0.008291397296120495,-0.0039997100830078125,0.0016289460229255148
2026-01-23,0.015310543910665775,-0.010000228881835938,-0.01207171878890867
2026-01-26,-0.006394170442939551,-0.026000022888183594,-0.003881679788138803
2026-01-27,0.010993714284356582,0.010000228881835938,0.023986271771277323
2026-01-28,0.015913391112786668,0.0279998779296875,0.023352944555712796
2026-01-29,0.005169204870006494,-0.023999691009521484,0.001643173336035808
2026-01-30,-0.007168418675203125,0.01399993896484375,-0.03869042763570618
2026-02-02,-0.028880943472342824,0.03399991989135742,0.01700575433522533
2026-02-03,-0.028392869459833103,-0.0009999275207519531,-0.020672488552433643
2026-02-04,-0.03410213375324578,0.0009999275207519531,-0.04357965568465527
2026-02-05,-0.013261403233346236,-0.06500005722045898,-0.0005932438009643715
2026-02-06,0.07871771529462501,-0.004000186920166016,0.05699284177279029
2026-02-09,0.02497159743538102,-0.007999897003173828,0.014158943928058276
2026-02-10,-0.007893055623999112,-0.051000118255615234,-0.006793219151515761
2026-02-11,0.008009007297158588,0.02500009536743164,0.022786173580571
2026-02-12,-0.01636413987360874,-0.06799983978271484,-0.02498355585679435
2026-02-13,-0.022092733992482794,-0.04799985885620117,0.006575341903163112
2026-02-17,0.011815603840902744,-0.004000186920166016,-0.00022242439955466597
2026-02-18,0.01627282163254007,0.026999950408935547,0.00962381088699682
2026-02-19,-0.0004255371370144312,-0.004000186920166016,-0.004997328655290012
2026-02-20,0.010218296081220712,0.01100015640258789,0.010659111897196594
2026-02-23,0.009113803019584088,-0.057000160217285156,-0.005684936284309439
2026-02-24,0.006786818574511244,0.004000186920166016,0.014473788559009604
2026-02-25,0.014052276035389388,0.014999866485595703,0.016212714109510307
2026-02-26,-0.05456124072866231,-0.03099966049194336,-0.031906957819069603
2026-02-27,-0.041646346652961186,-0.05500030517578125,-0.012063744625025907
2026-03-02,0.029854947906472917,0.08599996566772461,0.004814517678193075
2026-03-03,-0.013316571281988043,0.008000373840332031,-0.04577405776897203
2026-03-04,0.016606504566419655,0.023999691009521484,0.0192662475033758
2026-03-05,0.001638915171032762,0.06599998474121094,-0.011715263046032542
2026-03-06,-0.030107830089031284,-0.013000011444091797,-0.03925197659474111
2026-03-09,0.027162187518686487,0.0030002593994140625,0.039343963829421735
2026-03-10,0.011606893122936501,0.0,0.00700607081941218
2026-03-11,0.006873796699033097,0.07200002670288086,0.0062872157442566134
2026-03-12,-0.015535083686109119,0.06499958038330078,-0.034291175436125476
2026-03-13,-0.015780314308353027,0.012000083923339844,0.0004540282211726865
2026-03-16,0.01647717218041489,-0.06500005722045898,0.019564160857770574
2026-03-17,-0.007040797336696936,-0.017999649047851562,0.005206335686146701
2026-03-18,-0.008409798772097021,0.05699968338012695,-0.005321053907867412
2026-03-19,-0.010199568445272478,0.02200031280517578,0.008745193845365984
2026-03-20,-0.03281811115811839,0.1099996566772461,-0.024504971982803325
2026-03-23,0.0170237820072745,-0.05699968338012695,0.013365302284764402
2026-03-24,-0.00250518750288653,0.05800008773803711,0.01281080846792304
2026-03-25,0.019863034004328428,-0.06400012969970703,0.012072086935002835
2026-03-26,-0.04163858095780393,0.08799982070922852,-0.04792819589124908
